"externalId","component","displayCategory","categoryId","displayName","displayValue","metaType","filelink","filename","link"
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f732","Wand Rohbau","IFC-Parameter","PG_IFC","bewertetes Schalldämmmass Rw","0.00","Double","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f732","Wand Rohbau","IFC-Parameter","PG_IFC","Baustoff","","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f732","Wand Rohbau","IFC-Parameter","PG_IFC","Art Aussenwand","","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f732","Wand Rohbau","IFC-Parameter","PG_IFC","Typ nach Rohdichte","","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f732","Wand Rohbau","IFC-Parameter","PG_IFC","Typ nach Bewehrung","","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f732","Wand Rohbau","IFC-Parameter","PG_IFC","Sichtqualität","","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f732","Wand Rohbau","IFC-Parameter","PG_IFC","Festigkeitsklasse","","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f732","Wand Rohbau","IFC-Parameter","PG_IFC","WU Beton","False","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f732","Wand Rohbau","IFC-Parameter","PG_IFC","Expositionsklasse","ND","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f732","Wand Rohbau","IFC-Parameter","PG_IFC","Feuerwiderstandklasse","F30/ F60/ F90","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f732","Wand Rohbau","IFC-Parameter","PG_IFC","Feuchteschutz","True","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f732","Wand Rohbau","IFC-Parameter","PG_IFC","Strahlenschutz","True","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f732","Wand Rohbau","IFC-Parameter","PG_IFC","Farbton","ND","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f732","Wand Rohbau","IFC-Parameter","PG_IFC","Befestigungsart","0","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f732","Wand Rohbau","IFC-Parameter","PG_IFC","Sichtbarkeit Befestigung","0","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f732","Wand Rohbau","IFC-Parameter","PG_IFC","Produktbezeichnung","ND","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f732","Wand Rohbau","IFC-Parameter","PG_IFC","Baujahr","XXXX","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f732","Wand Rohbau","IFC-Parameter","PG_IFC","Abnahme","XX.XX.XXXX","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f732","Wand Rohbau","IFC-Parameter","PG_IFC","Ende Gewährleistung","0","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f732","Wand Rohbau","IFC-Parameter","PG_IFC","Bauweise","ND","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Kategorie","","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Lage Modellelement","ND","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Tragende Funktion","True","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","GUID","ND","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Klasse","ND","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Geschoss","ND","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Länge","0.00","Double","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Dicke","0.00","Double","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Höhe Gesamtaufbau","0.00","Double","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Fläche","0.00","Double","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Volumen","0.00","Double","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Bewehrungsgrad","0.00","Double","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Rohdichten","0.00","Double","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","bewertetes Schalldämmmass Rw","0.00","Double","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Baustoff","","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Art Aussenwand","","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Typ nach Rohdichte","","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Typ nach Bewehrung","","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Sichtqualität","","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Festigkeitsklasse","","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","WU Beton","False","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Expositionsklasse","ND","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Feuerwiderstandklasse","F30/ F60/ F90","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Feuchteschutz","True","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Strahlenschutz","True","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Farbton","ND","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Befestigungsart","0","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Sichtbarkeit Befestigung","0","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Produktbezeichnung","ND","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Baujahr","XXXX","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Abnahme","XX.XX.XXXX","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Ende Gewährleistung","0","Text","","",""
"10e22eb2-cfd9-4e95-8510-c37441a7d954-0006f7a1","Wand Rohbau","IFC-Parameter","PG_IFC","Bauweise","ND","Text","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Kategorie","","Text","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Lage Modellelement","ND","Text","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Tragende Funktion","True","Text","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","GUID","ND","Text","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Klasse","ND","Text","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Geschoss","ND","Text","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Länge","0.00","Double","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Dicke","0.00","Double","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Höhe Gesamtaufbau","0.00","Double","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Fläche","0.00","Double","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Volumen","0.00","Double","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Bewehrungsgrad","0.00","Double","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Rohdichten","0.00","Double","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","bewertetes Schalldämmmass Rw","0.00","Double","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Baustoff","","Text","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Art Aussenwand","","Text","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Typ nach Rohdichte","","Text","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Typ nach Bewehrung","","Text","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Sichtqualität","","Text","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Festigkeitsklasse","","Text","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","WU Beton","False","Text","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Expositionsklasse","ND","Text","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Feuerwiderstandklasse","F30/ F60/ F90","Text","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Feuchteschutz","True","Text","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Strahlenschutz","True","Text","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Farbton","ND","Text","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Befestigungsart","0","Text","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Sichtbarkeit Befestigung","0","Text","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Produktbezeichnung","ND","Text","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Baujahr","XXXX","Text","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Abnahme","XX.XX.XXXX","Text","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Ende Gewährleistung","0","Text","","",""
"78935339-3f30-4b30-a87d-569413ed4797-0007d3d6","Wand Rohbau","IFC-Parameter","PG_IFC","Bauweise","ND","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Kategorie","","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Lage Modellelement","ND","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Tragende Funktion","True","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","GUID","ND","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Klasse","ND","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Geschoss","ND","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Länge","0.00","Double","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Dicke","0.00","Double","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Höhe Gesamtaufbau","0.00","Double","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Fläche","0.00","Double","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Volumen","0.00","Double","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Bewehrungsgrad","0.00","Double","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Rohdichten","0.00","Double","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","bewertetes Schalldämmmass Rw","0.00","Double","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Baustoff","","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Art Aussenwand","","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Typ nach Rohdichte","","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Typ nach Bewehrung","","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Sichtqualität","","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Festigkeitsklasse","","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","WU Beton","False","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Expositionsklasse","ND","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Feuerwiderstandklasse","F30/ F60/ F90","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Feuchteschutz","True","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Strahlenschutz","True","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Farbton","ND","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Befestigungsart","0","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Sichtbarkeit Befestigung","0","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Produktbezeichnung","ND","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Baujahr","XXXX","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Abnahme","XX.XX.XXXX","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Ende Gewährleistung","0","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008cc39","Wand Rohbau","IFC-Parameter","PG_IFC","Bauweise","ND","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Kategorie","","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Lage Modellelement","ND","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Tragende Funktion","True","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","GUID","ND","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Klasse","ND","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Geschoss","ND","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Länge","0.00","Double","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Dicke","0.00","Double","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Höhe Gesamtaufbau","0.00","Double","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Fläche","0.00","Double","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Volumen","0.00","Double","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Bewehrungsgrad","0.00","Double","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Rohdichten","0.00","Double","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","bewertetes Schalldämmmass Rw","0.00","Double","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Baustoff","","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Art Aussenwand","","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Typ nach Rohdichte","","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Typ nach Bewehrung","","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Sichtqualität","","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Festigkeitsklasse","","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","WU Beton","False","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Expositionsklasse","ND","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Feuerwiderstandklasse","F30/ F60/ F90","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Feuchteschutz","True","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Strahlenschutz","True","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Farbton","ND","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Befestigungsart","0","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Sichtbarkeit Befestigung","0","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Produktbezeichnung","ND","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Baujahr","XXXX","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Abnahme","XX.XX.XXXX","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Ende Gewährleistung","0","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccd9","Wand Rohbau","IFC-Parameter","PG_IFC","Bauweise","ND","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccdd","Wand Rohbau","IFC-Parameter","PG_IFC","Kategorie","","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccdd","Wand Rohbau","IFC-Parameter","PG_IFC","Lage Modellelement","ND","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccdd","Wand Rohbau","IFC-Parameter","PG_IFC","Tragende Funktion","True","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccdd","Wand Rohbau","IFC-Parameter","PG_IFC","GUID","ND","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccdd","Wand Rohbau","IFC-Parameter","PG_IFC","Klasse","ND","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccdd","Wand Rohbau","IFC-Parameter","PG_IFC","Geschoss","ND","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccdd","Wand Rohbau","IFC-Parameter","PG_IFC","Länge","0.00","Double","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccdd","Wand Rohbau","IFC-Parameter","PG_IFC","Dicke","0.00","Double","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccdd","Wand Rohbau","IFC-Parameter","PG_IFC","Höhe Gesamtaufbau","0.00","Double","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccdd","Wand Rohbau","IFC-Parameter","PG_IFC","Fläche","0.00","Double","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccdd","Wand Rohbau","IFC-Parameter","PG_IFC","Volumen","0.00","Double","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccdd","Wand Rohbau","IFC-Parameter","PG_IFC","Bewehrungsgrad","0.00","Double","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccdd","Wand Rohbau","IFC-Parameter","PG_IFC","Rohdichten","0.00","Double","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccdd","Wand Rohbau","IFC-Parameter","PG_IFC","bewertetes Schalldämmmass Rw","0.00","Double","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccdd","Wand Rohbau","IFC-Parameter","PG_IFC","Baustoff","","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccdd","Wand Rohbau","IFC-Parameter","PG_IFC","Art Aussenwand","","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccdd","Wand Rohbau","IFC-Parameter","PG_IFC","Typ nach Rohdichte","","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccdd","Wand Rohbau","IFC-Parameter","PG_IFC","Typ nach Bewehrung","","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccdd","Wand Rohbau","IFC-Parameter","PG_IFC","Sichtqualität","","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccdd","Wand Rohbau","IFC-Parameter","PG_IFC","Festigkeitsklasse","","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccdd","Wand Rohbau","IFC-Parameter","PG_IFC","WU Beton","False","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccdd","Wand Rohbau","IFC-Parameter","PG_IFC","Expositionsklasse","ND","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccdd","Wand Rohbau","IFC-Parameter","PG_IFC","Feuerwiderstandklasse","F30/ F60/ F90","Text","","",""
"92c2333f-5d1d-405c-a5b9-1f2a73d24f6d-0008ccdd","Wand Rohbau","IFC-Parameter","PG_IFC","Feuchteschutz","True","Text","","",""
